M,Ri_x,Ri_y,Ri_z,Ri_kx,Ri_ky,Ri_kz,Ri_ex,Ri_ey,Ri_ez,Ri_distance,Ri_amp,Ri_status,Ri_ray_index,Ro_x,Ro_y,Ro_z,Ro_kx,Ro_ky,Ro_kz,Ro_ex,Ro_ey,Ro_ez,Ro_distance,Ro_amp,Ro_status,Ro_ray_index
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.2855159097034192,20.02010712739215,0.9984308620316649,-0.02063903491749401,-0.05205616179071759,-0.05246105439797166,0.01958702412721042,-0.9984308620316649,80.02085681746973,1.0,0.0,11.0,37.96085735416368,-0.7551263907760986,60.0,-0.0003270061232695243,0.00751602563923659,0.9999717008123707,0.9989279619336201,-0.04626799851175857,0.0014829635397936025,160.01611459568724,1.0,0.0,11.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.31968482410313936,20.00883855442949,0.9982724704449774,-0.028100971367235314,-0.05159854804061714,-0.05234946633852955,0.02667598406344516,-0.9982724704449774,80.02105910240067,1.0,0.0,12.0,37.97312536079481,-1.0360118388492716,60.0,5.918854434106002e-05,0.008402554763324098,0.9999646961619022,0.9981198215746764,-0.06126173192099342,0.0019549889453777114,160.01267322506567,1.0,0.0,12.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.3257731703314284,19.997469390300257,0.9980865366233266,-0.034822009261163765,-0.05109494184621988,-0.052248569630646835,0.03306587943491904,-0.9980865366233266,80.02071172381906,1.0,0.0,13.0,37.98568788528603,-1.2919670873179787,60.0,0.0004186992070627227,0.008545560385073626,0.9999633983745004,0.9972443752679906,-0.07414385136043922,0.002518988248696452,160.00939027904457,1.0,0.0,13.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.30381436224824787,19.987060359965334,0.9978864447482424,-0.04080342867743846,-0.05057394186612374,-0.052158713509019794,0.03875708958109319,-0.9978864447482424,80.01930509475793,1.0,0.0,14.0,37.99784357573466,-1.5229024545684404,60.0,0.0007086366344478678,0.007950273857393178,0.9999681449824853,0.9963826975315033,-0.08492179046865295,0.0031320222608440806,160.00638752885277,1.0,0.0,14.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.2538555286209898,19.97832607672363,0.9976840214759705,-0.04604720097059087,-0.050062446747134004,-0.05208170257691258,0.043750309121486246,-0.9976840214759705,80.01667446198365,1.0,0.0,15.0,38.009017851702815,-1.7287206486686886,60.0,0.0009021772342930889,0.00662233065296966,0.999977665157058,0.9956022969587421,-0.09360553879923057,0.00375091943163286,160.00396433290138,1.0,0.0,15.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.17595364529384572,19.972035671681088,0.9974895378666948,-0.0505557529367588,-0.049585660139656706,-0.05202079645303026,0.048046421124580074,-0.9974895378666948,80.01259932570083,1.0,0.0,16.0,38.01870465117518,-1.9093309460560948,60.0,0.0009740811298762919,0.004567552109045261,0.9999890942573744,0.9949572228873587,-0.10020594551705247,0.0043466202167967705,160.00237499548285,1.0,0.0,16.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.1592751008173794,19.99466789742387,0.9974649520752658,0.05630852901840841,-0.04350883750769263,-0.04654728847835221,-0.05382396600772574,-0.9974649520752658,80.02098673948956,1.0,0.0,17.0,38.23661517180837,2.144639679484369,60.0,0.00037817078007740257,-0.004133752018258309,0.9999913845034432,0.9937741443463318,0.11124379435354047,0.006145587566991462,160.0118428975888,1.0,0.0,17.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.18105294143356443,19.99096666273766,0.9977713517457564,0.05037253081481794,-0.04376000199675567,-0.046191012819009614,-0.04815308889572863,-0.9977713517457564,80.0220283050202,1.0,0.0,18.0,38.239614168258704,1.9146434830566734,60.0,0.00048403923998219245,-0.004699916946116482,0.9999888381810638,0.9949208212592416,0.10054408210237636,0.004842208073447263,160.01254983704052,1.0,0.0,18.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.18602054255682754,19.98718693470108,0.998063733318292,0.043993619794917636,-0.04396982660977389,-0.04582374856549254,-0.04205910486636466,-0.998063733318292,80.02212763588378,1.0,0.0,19.0,38.243425340462075,1.6693141207198101,60.0,0.0005610367454296217,-0.0048302165137436084,0.9999881770532093,0.996063593073684,0.0885696103333008,0.0035696888590007747,160.01340159782006,1.0,0.0,19.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.17421675829570105,19.983549699347144,0.9983335193849677,0.03717237460591888,-0.04414066876001721,-0.04546403971489399,-0.03554159767408961,-0.9983335193849677,80.0214985180813,1.0,0.0,20.0,38.24762795326831,1.4086779756650871,60.0,0.0006100849920223084,-0.0045249109200335355,0.9999895764344087,0.9971569523488665,0.07531515589994081,0.0023747997996064196,160.0143386637934,1.0,0.0,20.0
