M,Ri_x,Ri_y,Ri_z,Ri_kx,Ri_ky,Ri_kz,Ri_ex,Ri_ey,Ri_ez,Ri_distance,Ri_amp,Ri_status,Ri_ray_index,Ro_x,Ro_y,Ro_z,Ro_kx,Ro_ky,Ro_kz,Ro_ex,Ro_ey,Ro_ez,Ro_distance,Ro_amp,Ro_status,Ro_ray_index
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,34.0,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-1.2878872821707412e-16,20.00000111176575,-0.9869375714950692,-3.738424548896989e-18,0.1611031656157491,-0.16110316561574878,3.1776604825199167e-18,-0.9869375714950692,80.00000372251439,1.0,0.0,28.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,34.0,2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,-5.156565321406958e-07,20.000011773178116,-0.9855072266524829,-0.05797102827906484,0.15942040677403901,-0.16231895858501,0.04927536808193179,-0.9855072266524829,79.99999306110203,1.0,0.0,29.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,34.0,4.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,6.123421396608819e-07,19.999986701321674,-0.9812409646646363,-0.11544009581774568,0.154401274417032,-0.1659452808364118,0.09812406958610298,-0.9812409646646363,80.00001813295839,1.0,0.0,30.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,34.0,6.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,-4.5803134646860144e-05,19.999947506006443,-0.9523804850007699,-0.19047696944038578,-0.2380964844396165,0.19047696944038672,0.23809648443961584,-0.9523804850007699,80.00000669085887,1.0,0.0,121.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,34.0,8.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,-4.8342800926803875e-06,19.999982130462243,-0.9742119969364414,-0.1719199026833033,0.14613189961974404,-0.17191990268330237,0.14613189961974457,-0.9742119969364414,80.00002270381783,1.0,0.0,31.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,34.0,10.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,1.4373926179978014e-05,20.000003320294198,-0.9645390700461265,-0.22694996165163592,0.13475198425579804,-0.180141889546387,0.1929074440896749,-0.9645390700461265,80.00000151398595,1.0,0.0,32.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,-10.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,-5.8462560829752874e-05,19.999967573669498,-0.9523805486098416,-0.28011356366776974,0.12044783966082462,-0.19047663151820338,0.2380965003419747,-0.9523805486098416,80.00003726061065,1.0,0.0,33.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,-8.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,5.6949601580313924e-05,19.999993014987425,-0.9612813454853137,0.267024116651188,0.06809035136197661,-0.13484676272963547,-0.2403217123009948,-0.9612813454853137,80.00000576749036,1.0,0.0,34.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,-6.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,-1.5584284387415437e-05,19.999971473067713,-0.972973057336787,0.2162158137668186,0.08108114191264248,-0.12432422174302304,-0.19459423831320713,-0.972973057336787,80.00002730941003,1.0,0.0,35.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,-4.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,3.926509110740994e-06,20.000007450742128,-0.9822646527047248,0.16371088258609603,0.09140513645166592,-0.11596178565734383,-0.14733979881222334,-0.9822646527047248,79.99999133173567,1.0,0.0,36.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,-1.2175221817400939e-06,20.000011983777696,-0.9890109952963494,0.10989007714007147,0.09890107243642032,-0.10989007714007082,-0.0989010724364206,-0.9890109952963494,79.99998679870012,1.0,0.0,37.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,2.1306642050689106e-07,19.9999798124808,-0.9931034511110528,0.055172419828308415,0.10344824542545994,-0.1062068667947269,-0.04965517935688472,-0.9931034511110528,80.00001896999696,1.0,0.0,38.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,9.989165122037598e-18,20.000026363962697,-0.9944751412990489,2.759437887832742e-19,0.10497234558795498,-0.10497234558795454,-2.4834941746422015e-19,-0.9944751412990489,79.99997241851509,1.0,0.0,39.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,4.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,-2.1306642050689106e-07,19.9999798124808,-0.9931034511110528,-0.05517241982830842,0.10344824542545994,-0.1062068667947269,0.049655179356884724,-0.9931034511110528,80.00001896999696,1.0,0.0,40.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,6.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,1.2175221835164507e-06,20.000011983777696,-0.9890109952963494,-0.10989007714007143,0.09890107243642032,-0.10989007714007082,0.09890107243642057,-0.9890109952963494,79.99998679870012,1.0,0.0,41.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,8.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,-3.926509112517351e-06,20.000007450742128,-0.9822646527047248,-0.1637108825860961,0.09140513645166592,-0.11596178565734383,0.1473397988122234,-0.9822646527047248,79.99999133173567,1.0,0.0,42.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,36.0,10.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,1.5584284387415437e-05,19.999971473067713,-0.972973057336787,-0.2162158137668186,0.08108114191264248,-0.12432422174302304,0.19459423831320713,-0.972973057336787,80.00002730941003,1.0,0.0,43.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,-10.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,-5.6949601580313924e-05,19.999993014987425,-0.9612813454853137,-0.267024116651188,0.06809035136197661,-0.13484676272963547,0.2403217123009948,-0.9612813454853137,80.00000576749036,1.0,0.0,44.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,-8.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,5.7326074413666106e-05,19.999989003512447,-0.966920766861019,0.25445429206268483,0.017811340875329762,-0.08142527810404898,-0.24173157571690457,-0.966920766861019,80.00001128484809,1.0,0.0,45.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,-6.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,9.993400590824648e-18,19.99998092651369,-1.0,2.498350147706162e-19,4.440892098500626e-16,-4.440892098500626e-16,-2.4983501477061605e-19,-1.0,80.00001907348633,1.0,0.0,61.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,-4.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,-2.739425419839847e-07,19.999991593968904,-0.9987515602077399,-0.04993758485040053,-0.00124843979225997,-0.001248439792260303,0.049937584850400514,-0.9987515602077399,80.00000840603111,1.0,0.0,62.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,1.0957699956293254e-06,20.000023760700046,-0.9950248783341251,-0.09950246057545235,-0.00497512166587466,-0.004975121665874993,0.09950246057545233,-0.9950248783341251,79.99997623929997,1.0,0.0,63.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,0.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,-4.1091375706514555e-06,20.000019220054945,-0.9888751394434163,-0.14833137250211215,-0.01112486055658335,-0.011124860556584015,0.14833137250211212,-0.9888751394434163,79.99998077994506,1.0,0.0,64.0
