x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
37,-4,60,0,0,-1,1,0,0,0,1,0,161
37,-3,60,0,0,-1,1,0,0,0,1,0,162
37,-2,60,0,0,-1,1,0,0,0,1,0,163
37,-1,60,0,0,-1,1,0,0,0,1,0,164
37,0,60,0,0,-1,1,0,0,0,1,0,165
37,1,60,0,0,-1,1,0,0,0,1,0,166
37,2,60,0,0,-1,1,0,0,0,1,0,167
37,3,60,0,0,-1,1,0,0,0,1,0,168
37,4,60,0,0,-1,1,0,0,0,1,0,169
37,5,60,0,0,-1,1,0,0,0,1,0,170
37,6,60,0,0,-1,1,0,0,0,1,0,171
37,7,60,0,0,-1,1,0,0,0,1,0,172
37,8,60,0,0,-1,1,0,0,0,1,0,173
37,9,60,0,0,-1,1,0,0,0,1,0,174
37,10,60,0,0,-1,1,0,0,0,1,0,175
37,11,60,0,0,-1,1,0,0,0,1,0,176
38,-10,60,0,0,-1,1,0,0,0,1,0,177
38,-9,60,0,0,-1,1,0,0,0,1,0,178
38,-8,60,0,0,-1,1,0,0,0,1,0,179
38,-7,60,0,0,-1,1,0,0,0,1,0,180
38,-6,60,0,0,-1,1,0,0,0,1,0,181
38,-5,60,0,0,-1,1,0,0,0,1,0,182
38,-4,60,0,0,-1,1,0,0,0,1,0,183
38,-3,60,0,0,-1,1,0,0,0,1,0,184
38,-2,60,0,0,-1,1,0,0,0,1,0,185
38,-1,60,0,0,-1,1,0,0,0,1,0,186
38,0,60,0,0,-1,1,0,0,0,1,0,187
38,1,60,0,0,-1,1,0,0,0,1,0,188
38,2,60,0,0,-1,1,0,0,0,1,0,189
38,3,60,0,0,-1,1,0,0,0,1,0,190
38,4,60,0,0,-1,1,0,0,0,1,0,191
38,5,60,0,0,-1,1,0,0,0,1,0,192
38,6,60,0,0,-1,1,0,0,0,1,0,193
38,7,60,0,0,-1,1,0,0,0,1,0,194
38,8,60,0,0,-1,1,0,0,0,1,0,195
38,9,60,0,0,-1,1,0,0,0,1,0,196
38,10,60,0,0,-1,1,0,0,0,1,0,197
38,11,60,0,0,-1,1,0,0,0,1,0,198
39,-10,60,0,0,-1,1,0,0,0,1,0,199
39,-9,60,0,0,-1,1,0,0,0,1,0,200
39,-8,60,0,0,-1,1,0,0,0,1,0,201
39,-7,60,0,0,-1,1,0,0,0,1,0,202
39,-6,60,0,0,-1,1,0,0,0,1,0,203
39,-5,60,0,0,-1,1,0,0,0,1,0,204
39,-4,60,0,0,-1,1,0,0,0,1,0,205
39,-3,60,0,0,-1,1,0,0,0,1,0,206
39,-2,60,0,0,-1,1,0,0,0,1,0,207
39,-1,60,0,0,-1,1,0,0,0,1,0,208
39,0,60,0,0,-1,1,0,0,0,1,0,209
39,1,60,0,0,-1,1,0,0,0,1,0,210
39,2,60,0,0,-1,1,0,0,0,1,0,211
39,3,60,0,0,-1,1,0,0,0,1,0,212
39,4,60,0,0,-1,1,0,0,0,1,0,213
39,5,60,0,0,-1,1,0,0,0,1,0,214
39,6,60,0,0,-1,1,0,0,0,1,0,215
39,7,60,0,0,-1,1,0,0,0,1,0,216
39,8,60,0,0,-1,1,0,0,0,1,0,217
39,9,60,0,0,-1,1,0,0,0,1,0,218
39,10,60,0,0,-1,1,0,0,0,1,0,219
39,11,60,0,0,-1,1,0,0,0,1,0,220
40,-10,60,0,0,-1,1,0,0,0,1,0,221
40,-9,60,0,0,-1,1,0,0,0,1,0,222
40,-8,60,0,0,-1,1,0,0,0,1,0,223
40,-7,60,0,0,-1,1,0,0,0,1,0,224
40,-6,60,0,0,-1,1,0,0,0,1,0,225
40,-5,60,0,0,-1,1,0,0,0,1,0,226
40,-4,60,0,0,-1,1,0,0,0,1,0,227
40,-3,60,0,0,-1,1,0,0,0,1,0,228
40,-2,60,0,0,-1,1,0,0,0,1,0,229
40,-1,60,0,0,-1,1,0,0,0,1,0,230
40,0,60,0,0,-1,1,0,0,0,1,0,231
40,1,60,0,0,-1,1,0,0,0,1,0,232
40,2,60,0,0,-1,1,0,0,0,1,0,233
40,3,60,0,0,-1,1,0,0,0,1,0,234
40,4,60,0,0,-1,1,0,0,0,1,0,235
40,5,60,0,0,-1,1,0,0,0,1,0,236
40,6,60,0,0,-1,1,0,0,0,1,0,237
40,7,60,0,0,-1,1,0,0,0,1,0,238
40,8,60,0,0,-1,1,0,0,0,1,0,239
40,9,60,0,0,-1,1,0,0,0,1,0,240
40,10,60,0,0,-1,1,0,0,0,1,0,241
40,11,60,0,0,-1,1,0,0,0,1,0,242
41,-10,60,0,0,-1,1,0,0,0,1,0,243
41,-9,60,0,0,-1,1,0,0,0,1,0,244
41,-8,60,0,0,-1,1,0,0,0,1,0,245
41,-7,60,0,0,-1,1,0,0,0,1,0,246
41,-6,60,0,0,-1,1,0,0,0,1,0,247
41,-5,60,0,0,-1,1,0,0,0,1,0,248
41,-4,60,0,0,-1,1,0,0,0,1,0,249
41,-3,60,0,0,-1,1,0,0,0,1,0,250
41,-2,60,0,0,-1,1,0,0,0,1,0,251
41,-1,60,0,0,-1,1,0,0,0,1,0,252
41,0,60,0,0,-1,1,0,0,0,1,0,253
41,1,60,0,0,-1,1,0,0,0,1,0,254
41,2,60,0,0,-1,1,0,0,0,1,0,255
41,3,60,0,0,-1,1,0,0,0,1,0,256
41,4,60,0,0,-1,1,0,0,0,1,0,257
41,5,60,0,0,-1,1,0,0,0,1,0,258
41,6,60,0,0,-1,1,0,0,0,1,0,259
41,7,60,0,0,-1,1,0,0,0,1,0,260
41,8,60,0,0,-1,1,0,0,0,1,0,261
41,9,60,0,0,-1,1,0,0,0,1,0,262
41,10,60,0,0,-1,1,0,0,0,1,0,263
41,11,60,0,0,-1,1,0,0,0,1,0,264
42,-10,60,0,0,-1,1,0,0,0,1,0,265
42,-9,60,0,0,-1,1,0,0,0,1,0,266
42,-8,60,0,0,-1,1,0,0,0,1,0,267
42,-7,60,0,0,-1,1,0,0,0,1,0,268
42,-6,60,0,0,-1,1,0,0,0,1,0,269
42,-5,60,0,0,-1,1,0,0,0,1,0,270
42,-4,60,0,0,-1,1,0,0,0,1,0,271
42,-3,60,0,0,-1,1,0,0,0,1,0,272
42,-2,60,0,0,-1,1,0,0,0,1,0,273
42,-1,60,0,0,-1,1,0,0,0,1,0,274
42,0,60,0,0,-1,1,0,0,0,1,0,275
42,1,60,0,0,-1,1,0,0,0,1,0,276
42,2,60,0,0,-1,1,0,0,0,1,0,277
42,3,60,0,0,-1,1,0,0,0,1,0,278
42,4,60,0,0,-1,1,0,0,0,1,0,279
42,5,60,0,0,-1,1,0,0,0,1,0,280
42,6,60,0,0,-1,1,0,0,0,1,0,281
42,7,60,0,0,-1,1,0,0,0,1,0,282
42,8,60,0,0,-1,1,0,0,0,1,0,283
42,9,60,0,0,-1,1,0,0,0,1,0,284
42,10,60,0,0,-1,1,0,0,0,1,0,285
42,11,60,0,0,-1,1,0,0,0,1,0,286
43,-10,60,0,0,-1,1,0,0,0,1,0,287
43,-9,60,0,0,-1,1,0,0,0,1,0,288
43,-8,60,0,0,-1,1,0,0,0,1,0,289
43,-7,60,0,0,-1,1,0,0,0,1,0,290
43,-6,60,0,0,-1,1,0,0,0,1,0,291
43,-5,60,0,0,-1,1,0,0,0,1,0,292
43,-4,60,0,0,-1,1,0,0,0,1,0,293
43,-3,60,0,0,-1,1,0,0,0,1,0,294
43,-2,60,0,0,-1,1,0,0,0,1,0,295
43,-1,60,0,0,-1,1,0,0,0,1,0,296
43,0,60,0,0,-1,1,0,0,0,1,0,297
43,1,60,0,0,-1,1,0,0,0,1,0,298
43,2,60,0,0,-1,1,0,0,0,1,0,299
43,3,60,0,0,-1,1,0,0,0,1,0,300
43,4,60,0,0,-1,1,0,0,0,1,0,301
43,5,60,0,0,-1,1,0,0,0,1,0,302
43,6,60,0,0,-1,1,0,0,0,1,0,303
43,7,60,0,0,-1,1,0,0,0,1,0,304
43,8,60,0,0,-1,1,0,0,0,1,0,305
43,9,60,0,0,-1,1,0,0,0,1,0,306
43,10,60,0,0,-1,1,0,0,0,1,0,307
43,11,60,0,0,-1,1,0,0,0,1,0,308
44,-10,60,0,0,-1,1,0,0,0,1,0,309
44,-9,60,0,0,-1,1,0,0,0,1,0,310
44,-8,60,0,0,-1,1,0,0,0,1,0,311
44,-7,60,0,0,-1,1,0,0,0,1,0,312
44,-6,60,0,0,-1,1,0,0,0,1,0,313
44,-5,60,0,0,-1,1,0,0,0,1,0,314
44,-4,60,0,0,-1,1,0,0,0,1,0,315
44,-3,60,0,0,-1,1,0,0,0,1,0,316
44,-2,60,0,0,-1,1,0,0,0,1,0,317
44,-1,60,0,0,-1,1,0,0,0,1,0,318
44,0,60,0,0,-1,1,0,0,0,1,0,319
44,1,60,0,0,-1,1,0,0,0,1,0,320
44,2,60,0,0,-1,1,0,0,0,1,0,321
44,3,60,0,0,-1,1,0,0,0,1,0,322
44,4,60,0,0,-1,1,0,0,0,1,0,323
44,5,60,0,0,-1,1,0,0,0,1,0,324
44,6,60,0,0,-1,1,0,0,0,1,0,325
44,7,60,0,0,-1,1,0,0,0,1,0,326
44,8,60,0,0,-1,1,0,0,0,1,0,327
44,9,60,0,0,-1,1,0,0,0,1,0,328
44,10,60,0,0,-1,1,0,0,0,1,0,329
44,11,60,0,0,-1,1,0,0,0,1,0,330
45,-10,60,0,0,-1,1,0,0,0,1,0,331
45,-9,60,0,0,-1,1,0,0,0,1,0,332
45,-8,60,0,0,-1,1,0,0,0,1,0,333
45,-7,60,0,0,-1,1,0,0,0,1,0,334
45,-6,60,0,0,-1,1,0,0,0,1,0,335
45,-5,60,0,0,-1,1,0,0,0,1,0,336
45,-4,60,0,0,-1,1,0,0,0,1,0,337
45,-3,60,0,0,-1,1,0,0,0,1,0,338
45,-2,60,0,0,-1,1,0,0,0,1,0,339
45,-1,60,0,0,-1,1,0,0,0,1,0,340
45,0,60,0,0,-1,1,0,0,0,1,0,341
45,1,60,0,0,-1,1,0,0,0,1,0,342
45,2,60,0,0,-1,1,0,0,0,1,0,343
45,3,60,0,0,-1,1,0,0,0,1,0,344
45,4,60,0,0,-1,1,0,0,0,1,0,345
45,5,60,0,0,-1,1,0,0,0,1,0,346
45,6,60,0,0,-1,1,0,0,0,1,0,347
45,7,60,0,0,-1,1,0,0,0,1,0,348
45,8,60,0,0,-1,1,0,0,0,1,0,349
45,9,60,0,0,-1,1,0,0,0,1,0,350
45,10,60,0,0,-1,1,0,0,0,1,0,351
45,11,60,0,0,-1,1,0,0,0,1,0,352
46,-10,60,0,0,-1,1,0,0,0,1,0,353
46,-9,60,0,0,-1,1,0,0,0,1,0,354
46,-8,60,0,0,-1,1,0,0,0,1,0,355
46,-7,60,0,0,-1,1,0,0,0,1,0,356
46,-6,60,0,0,-1,1,0,0,0,1,0,357
46,-5,60,0,0,-1,1,0,0,0,1,0,358
46,-4,60,0,0,-1,1,0,0,0,1,0,359
46,-3,60,0,0,-1,1,0,0,0,1,0,360
46,-2,60,0,0,-1,1,0,0,0,1,0,361
46,-1,60,0,0,-1,1,0,0,0,1,0,362
46,0,60,0,0,-1,1,0,0,0,1,0,363
46,1,60,0,0,-1,1,0,0,0,1,0,364
46,2,60,0,0,-1,1,0,0,0,1,0,365
46,3,60,0,0,-1,1,0,0,0,1,0,366
46,4,60,0,0,-1,1,0,0,0,1,0,367
46,5,60,0,0,-1,1,0,0,0,1,0,368
46,6,60,0,0,-1,1,0,0,0,1,0,369
46,7,60,0,0,-1,1,0,0,0,1,0,370
46,8,60,0,0,-1,1,0,0,0,1,0,371
46,9,60,0,0,-1,1,0,0,0,1,0,372
46,10,60,0,0,-1,1,0,0,0,1,0,373
46,11,60,0,0,-1,1,0,0,0,1,0,374
47,-10,60,0,0,-1,1,0,0,0,1,0,375
47,-9,60,0,0,-1,1,0,0,0,1,0,376
47,-8,60,0,0,-1,1,0,0,0,1,0,377
47,-7,60,0,0,-1,1,0,0,0,1,0,378
47,-6,60,0,0,-1,1,0,0,0,1,0,379
47,-5,60,0,0,-1,1,0,0,0,1,0,380
47,-4,60,0,0,-1,1,0,0,0,1,0,381
47,-3,60,0,0,-1,1,0,0,0,1,0,382
47,-2,60,0,0,-1,1,0,0,0,1,0,383
47,-1,60,0,0,-1,1,0,0,0,1,0,384
47,0,60,0,0,-1,1,0,0,0,1,0,385
47,1,60,0,0,-1,1,0,0,0,1,0,386
47,2,60,0,0,-1,1,0,0,0,1,0,387
47,3,60,0,0,-1,1,0,0,0,1,0,388
47,4,60,0,0,-1,1,0,0,0,1,0,389
47,5,60,0,0,-1,1,0,0,0,1,0,390
47,6,60,0,0,-1,1,0,0,0,1,0,391
47,7,60,0,0,-1,1,0,0,0,1,0,392
47,8,60,0,0,-1,1,0,0,0,1,0,393
47,9,60,0,0,-1,1,0,0,0,1,0,394
47,10,60,0,0,-1,1,0,0,0,1,0,395
47,11,60,0,0,-1,1,0,0,0,1,0,396
48,-10,60,0,0,-1,1,0,0,0,1,0,397
48,-9,60,0,0,-1,1,0,0,0,1,0,398
48,-8,60,0,0,-1,1,0,0,0,1,0,399
48,-7,60,0,0,-1,1,0,0,0,1,0,400
48,-6,60,0,0,-1,1,0,0,0,1,0,401
48,-5,60,0,0,-1,1,0,0,0,1,0,402
48,-4,60,0,0,-1,1,0,0,0,1,0,403
48,-3,60,0,0,-1,1,0,0,0,1,0,404
48,-2,60,0,0,-1,1,0,0,0,1,0,405
48,-1,60,0,0,-1,1,0,0,0,1,0,406
48,0,60,0,0,-1,1,0,0,0,1,0,407
48,1,60,0,0,-1,1,0,0,0,1,0,408
48,2,60,0,0,-1,1,0,0,0,1,0,409
48,3,60,0,0,-1,1,0,0,0,1,0,410
48,4,60,0,0,-1,1,0,0,0,1,0,411
48,5,60,0,0,-1,1,0,0,0,1,0,412
48,6,60,0,0,-1,1,0,0,0,1,0,413
48,7,60,0,0,-1,1,0,0,0,1,0,414
48,8,60,0,0,-1,1,0,0,0,1,0,415
48,9,60,0,0,-1,1,0,0,0,1,0,416
48,10,60,0,0,-1,1,0,0,0,1,0,417
48,11,60,0,0,-1,1,0,0,0,1,0,418
49,-10,60,0,0,-1,1,0,0,0,1,0,419
49,-9,60,0,0,-1,1,0,0,0,1,0,420
49,-8,60,0,0,-1,1,0,0,0,1,0,421
49,-7,60,0,0,-1,1,0,0,0,1,0,422
49,-6,60,0,0,-1,1,0,0,0,1,0,423
49,-5,60,0,0,-1,1,0,0,0,1,0,424
49,-4,60,0,0,-1,1,0,0,0,1,0,425
49,-3,60,0,0,-1,1,0,0,0,1,0,426
49,-2,60,0,0,-1,1,0,0,0,1,0,427
49,-1,60,0,0,-1,1,0,0,0,1,0,428
49,0,60,0,0,-1,1,0,0,0,1,0,429
49,1,60,0,0,-1,1,0,0,0,1,0,430
49,2,60,0,0,-1,1,0,0,0,1,0,431
49,3,60,0,0,-1,1,0,0,0,1,0,432
49,4,60,0,0,-1,1,0,0,0,1,0,433
49,5,60,0,0,-1,1,0,0,0,1,0,434
49,6,60,0,0,-1,1,0,0,0,1,0,435
49,7,60,0,0,-1,1,0,0,0,1,0,436
49,8,60,0,0,-1,1,0,0,0,1,0,437
49,9,60,0,0,-1,1,0,0,0,1,0,438
49,10,60,0,0,-1,1,0,0,0,1,0,439
49,11,60,0,0,-1,1,0,0,0,1,0,440
50,-10,60,0,0,-1,1,0,0,0,1,0,441
50,-9,60,0,0,-1,1,0,0,0,1,0,442
50,-8,60,0,0,-1,1,0,0,0,1,0,443
50,-7,60,0,0,-1,1,0,0,0,1,0,444
50,-6,60,0,0,-1,1,0,0,0,1,0,445
50,-5,60,0,0,-1,1,0,0,0,1,0,446
50,-4,60,0,0,-1,1,0,0,0,1,0,447
50,-3,60,0,0,-1,1,0,0,0,1,0,448
50,-2,60,0,0,-1,1,0,0,0,1,0,449
50,-1,60,0,0,-1,1,0,0,0,1,0,450
50,0,60,0,0,-1,1,0,0,0,1,0,451
50,1,60,0,0,-1,1,0,0,0,1,0,452
50,2,60,0,0,-1,1,0,0,0,1,0,453
50,3,60,0,0,-1,1,0,0,0,1,0,454
50,4,60,0,0,-1,1,0,0,0,1,0,455
50,5,60,0,0,-1,1,0,0,0,1,0,456
50,6,60,0,0,-1,1,0,0,0,1,0,457
50,7,60,0,0,-1,1,0,0,0,1,0,458
50,8,60,0,0,-1,1,0,0,0,1,0,459
50,9,60,0,0,-1,1,0,0,0,1,0,460
50,10,60,0,0,-1,1,0,0,0,1,0,461
50,11,60,0,0,-1,1,0,0,0,1,0,462
51,-10,60,0,0,-1,1,0,0,0,1,0,463
51,-9,60,0,0,-1,1,0,0,0,1,0,464
51,-8,60,0,0,-1,1,0,0,0,1,0,465
51,-7,60,0,0,-1,1,0,0,0,1,0,466
51,-6,60,0,0,-1,1,0,0,0,1,0,467
51,-5,60,0,0,-1,1,0,0,0,1,0,468
51,-4,60,0,0,-1,1,0,0,0,1,0,469
51,-3,60,0,0,-1,1,0,0,0,1,0,470
51,-2,60,0,0,-1,1,0,0,0,1,0,471
51,-1,60,0,0,-1,1,0,0,0,1,0,472
51,0,60,0,0,-1,1,0,0,0,1,0,473
51,1,60,0,0,-1,1,0,0,0,1,0,474
51,2,60,0,0,-1,1,0,0,0,1,0,475
51,3,60,0,0,-1,1,0,0,0,1,0,476
51,4,60,0,0,-1,1,0,0,0,1,0,477
51,5,60,0,0,-1,1,0,0,0,1,0,478
51,6,60,0,0,-1,1,0,0,0,1,0,479
51,7,60,0,0,-1,1,0,0,0,1,0,480
51,8,60,0,0,-1,1,0,0,0,1,0,481
51,9,60,0,0,-1,1,0,0,0,1,0,482
51,10,60,0,0,-1,1,0,0,0,1,0,483
51,11,60,0,0,-1,1,0,0,0,1,0,484
