x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
30.25,9.5,60,0,0,-1,1,0,0,0,1,0,167
30.25,9.75,60,0,0,-1,1,0,0,0,1,0,168
30.25,10.0,60,0,0,-1,1,0,0,0,1,0,169
30.25,10.25,60,0,0,-1,1,0,0,0,1,0,170
30.25,10.5,60,0,0,-1,1,0,0,0,1,0,171
30.25,10.75,60,0,0,-1,1,0,0,0,1,0,172
30.25,11.0,60,0,0,-1,1,0,0,0,1,0,173
30.25,11.25,60,0,0,-1,1,0,0,0,1,0,174
30.25,11.5,60,0,0,-1,1,0,0,0,1,0,175
30.25,11.75,60,0,0,-1,1,0,0,0,1,0,176
30.5,-10.0,60,0,0,-1,1,0,0,0,1,0,177
30.5,-9.75,60,0,0,-1,1,0,0,0,1,0,178
30.5,-9.5,60,0,0,-1,1,0,0,0,1,0,179
30.5,-9.25,60,0,0,-1,1,0,0,0,1,0,180
30.5,-9.0,60,0,0,-1,1,0,0,0,1,0,181
30.5,-8.75,60,0,0,-1,1,0,0,0,1,0,182
30.5,-8.5,60,0,0,-1,1,0,0,0,1,0,183
30.5,-8.25,60,0,0,-1,1,0,0,0,1,0,184
30.5,-8.0,60,0,0,-1,1,0,0,0,1,0,185
30.5,-7.75,60,0,0,-1,1,0,0,0,1,0,186
30.5,-7.5,60,0,0,-1,1,0,0,0,1,0,187
30.5,-7.25,60,0,0,-1,1,0,0,0,1,0,188
30.5,-7.0,60,0,0,-1,1,0,0,0,1,0,189
30.5,-6.75,60,0,0,-1,1,0,0,0,1,0,190
30.5,-6.5,60,0,0,-1,1,0,0,0,1,0,191
30.5,-6.25,60,0,0,-1,1,0,0,0,1,0,192
30.5,-6.0,60,0,0,-1,1,0,0,0,1,0,193
30.5,-5.75,60,0,0,-1,1,0,0,0,1,0,194
30.5,-5.5,60,0,0,-1,1,0,0,0,1,0,195
30.5,-5.25,60,0,0,-1,1,0,0,0,1,0,196
30.5,-5.0,60,0,0,-1,1,0,0,0,1,0,197
30.5,-4.75,60,0,0,-1,1,0,0,0,1,0,198
30.5,-4.5,60,0,0,-1,1,0,0,0,1,0,199
30.5,-4.25,60,0,0,-1,1,0,0,0,1,0,200
30.5,-4.0,60,0,0,-1,1,0,0,0,1,0,201
