x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
30,-10,60,0.347107438016529,-0.21694214876033063,-1,1,0,0,0,0.0,0,152
30,-10,60,0.39049586776859513,-0.21694214876033063,-1,1,0,0,0,0.0,0,153
30,-10,60,0.43388429752066127,-0.21694214876033063,-1,1,0,0,0,0.0,0,154
30,-10,60,-0.47727272727272735,-0.1735537190082645,-1,1,0,0,0,0.0,0,155
30,-10,60,-0.43388429752066127,-0.1735537190082645,-1,1,0,0,0,0.0,0,156
30,-10,60,-0.39049586776859513,-0.1735537190082645,-1,1,0,0,0,0.0,0,157
30,-10,60,-0.347107438016529,-0.1735537190082645,-1,1,0,0,0,0.0,0,158
30,-10,60,-0.30371900826446285,-0.1735537190082645,-1,1,0,0,0,0.0,0,159
30,-10,60,-0.2603305785123967,-0.1735537190082645,-1,1,0,0,0,0.0,0,160
30,-10,60,-0.21694214876033063,-0.1735537190082645,-1,1,0,0,0,0.0,0,161
30,-10,60,-0.1735537190082645,-0.1735537190082645,-1,1,0,0,0,0.0,0,162
30,-10,60,-0.13016528925619836,-0.1735537190082645,-1,1,0,0,0,0.0,0,163
30,-10,60,-0.08677685950413225,-0.1735537190082645,-1,1,0,0,0,0.0,0,164
30,-10,60,-0.043388429752066124,-0.1735537190082645,-1,1,0,0,0,0.0,0,165
30,-10,60,0.0,-0.1735537190082645,-1,1,0,0,0,0.0,0,166
30,-10,60,0.043388429752066124,-0.1735537190082645,-1,1,0,0,0,0.0,0,167
30,-10,60,0.08677685950413225,-0.1735537190082645,-1,1,0,0,0,0.0,0,168
30,-10,60,0.13016528925619836,-0.1735537190082645,-1,1,0,0,0,0.0,0,169
30,-10,60,0.1735537190082645,-0.1735537190082645,-1,1,0,0,0,0.0,0,170
30,-10,60,0.21694214876033063,-0.1735537190082645,-1,1,0,0,0,0.0,0,171
30,-10,60,0.2603305785123967,-0.1735537190082645,-1,1,0,0,0,0.0,0,172
30,-10,60,0.30371900826446285,-0.1735537190082645,-1,1,0,0,0,0.0,0,173
30,-10,60,0.347107438016529,-0.1735537190082645,-1,1,0,0,0,0.0,0,174
30,-10,60,0.39049586776859513,-0.1735537190082645,-1,1,0,0,0,0.0,0,175
30,-10,60,0.43388429752066127,-0.1735537190082645,-1,1,0,0,0,0.0,0,176
30,-10,60,-0.47727272727272735,-0.13016528925619836,-1,1,0,0,0,0.0,0,177
30,-10,60,-0.43388429752066127,-0.13016528925619836,-1,1,0,0,0,0.0,0,178
30,-10,60,-0.39049586776859513,-0.13016528925619836,-1,1,0,0,0,0.0,0,179
30,-10,60,-0.347107438016529,-0.13016528925619836,-1,1,0,0,0,0.0,0,180
30,-10,60,-0.30371900826446285,-0.13016528925619836,-1,1,0,0,0,0.0,0,181
30,-10,60,-0.2603305785123967,-0.13016528925619836,-1,1,0,0,0,0.0,0,182
30,-10,60,-0.21694214876033063,-0.13016528925619836,-1,1,0,0,0,0.0,0,183
30,-10,60,-0.1735537190082645,-0.13016528925619836,-1,1,0,0,0,0.0,0,184
30,-10,60,-0.13016528925619836,-0.13016528925619836,-1,1,0,0,0,0.0,0,185
30,-10,60,-0.08677685950413225,-0.13016528925619836,-1,1,0,0,0,0.0,0,186
30,-10,60,-0.043388429752066124,-0.13016528925619836,-1,1,0,0,0,0.0,0,187
